horodatage,nouveau_nom,classe_cible,dataset_source,nom_original,chemin_original
2026-08-18T01:05:26,client3_normal_0477.jpg,Normal,Mendeley-LungData,Normal_147.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_147.jpg
2026-08-18T01:05:26,client3_normal_0478.jpg,Normal,Mendeley-LungData,Normal_148.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_148.jpg
2026-08-18T01:05:26,client3_normal_0479.jpg,Normal,Mendeley-LungData,Normal_149.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_149.jpg
2026-08-18T01:05:26,client3_normal_0480.jpg,Normal,Mendeley-LungData,Normal_15.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_15.jpg
2026-08-18T01:05:26,client3_normal_0481.jpg,Normal,Mendeley-LungData,Normal_150.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_150.jpg
2026-08-18T01:05:26,client3_normal_0482.jpg,Normal,Mendeley-LungData,Normal_151.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_151.jpg
2026-08-18T01:05:26,client3_normal_0483.jpg,Normal,Mendeley-LungData,Normal_152.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_152.jpg
2026-08-18T01:05:26,client3_normal_0484.jpg,Normal,Mendeley-LungData,Normal_153.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_153.jpg
2026-08-18T01:05:26,client3_normal_0485.jpg,Normal,Mendeley-LungData,Normal_154.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_154.jpg
2026-08-18T01:05:26,client3_normal_0486.jpg,Normal,Mendeley-LungData,Normal_155.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_155.jpg
2026-08-18T01:05:26,client3_normal_0487.jpg,Normal,Mendeley-LungData,Normal_156.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_156.jpg
2026-08-18T01:05:26,client3_normal_0488.jpg,Normal,Mendeley-LungData,Normal_157.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_157.jpg
2026-08-18T01:05:26,client3_normal_0489.jpg,Normal,Mendeley-LungData,Normal_158.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_158.jpg
2026-08-18T01:05:26,client3_normal_0490.jpg,Normal,Mendeley-LungData,Normal_159.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_159.jpg
2026-08-18T01:05:26,client3_normal_0491.jpg,Normal,Mendeley-LungData,Normal_16.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_16.jpg
2026-08-18T01:05:26,client3_normal_0492.jpg,Normal,Mendeley-LungData,Normal_160.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_160.jpg
2026-08-18T01:05:26,client3_normal_0493.jpg,Normal,Mendeley-LungData,Normal_161.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_161.jpg
2026-08-18T01:05:26,client3_normal_0494.jpg,Normal,Mendeley-LungData,Normal_162.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_162.jpg
2026-08-18T01:05:26,client3_normal_0495.jpg,Normal,Mendeley-LungData,Normal_163.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_163.jpg
2026-08-18T01:05:26,client3_normal_0496.jpg,Normal,Mendeley-LungData,Normal_164.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_164.jpg
2026-08-18T01:05:26,client3_normal_0497.jpg,Normal,Mendeley-LungData,Normal_165.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_165.jpg
2026-08-18T01:05:26,client3_normal_0498.jpg,Normal,Mendeley-LungData,Normal_166.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_166.jpg
2026-08-18T01:05:26,client3_normal_0499.jpg,Normal,Mendeley-LungData,Normal_167.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_167.jpg
2026-08-18T01:05:26,client3_normal_0500.jpg,Normal,Mendeley-LungData,Normal_168.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_168.jpg
2026-08-18T01:05:26,client3_normal_0501.jpg,Normal,Mendeley-LungData,Normal_169.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_169.jpg
2026-08-18T01:05:26,client3_normal_0502.jpg,Normal,Mendeley-LungData,Normal_17.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_17.jpg
2026-08-18T01:05:26,client3_normal_0503.jpg,Normal,Mendeley-LungData,Normal_170.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_170.jpg
2026-08-18T01:05:26,client3_normal_0504.jpg,Normal,Mendeley-LungData,Normal_171.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_171.jpg
2026-08-18T01:05:26,client3_normal_0505.jpg,Normal,Mendeley-LungData,Normal_172.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_172.jpg
2026-08-18T01:05:26,client3_normal_0506.jpg,Normal,Mendeley-LungData,Normal_173.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_173.jpg
2026-08-18T01:05:26,client3_normal_0507.jpg,Normal,Mendeley-LungData,Normal_174.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_174.jpg
2026-08-18T01:05:26,client3_normal_0508.jpg,Normal,Mendeley-LungData,Normal_175.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_175.jpg
2026-08-18T01:05:26,client3_normal_0509.jpg,Normal,Mendeley-LungData,Normal_176.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_176.jpg
2026-08-18T01:05:26,client3_normal_0510.jpg,Normal,Mendeley-LungData,Normal_177.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_177.jpg
2026-08-18T01:05:26,client3_normal_0511.jpg,Normal,Mendeley-LungData,Normal_178.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_178.jpg
2026-08-18T01:05:26,client3_normal_0512.jpg,Normal,Mendeley-LungData,Normal_179.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_179.jpg
2026-08-18T01:05:26,client3_normal_0513.jpg,Normal,Mendeley-LungData,Normal_18.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_18.jpg
2026-08-18T01:05:26,client3_normal_0514.jpg,Normal,Mendeley-LungData,Normal_180.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_180.jpg
2026-08-18T01:05:26,client3_normal_0515.jpg,Normal,Mendeley-LungData,Normal_181.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_181.jpg
2026-08-18T01:05:26,client3_normal_0516.jpg,Normal,Mendeley-LungData,Normal_182.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_182.jpg
2026-08-18T01:05:26,client3_normal_0517.jpg,Normal,Mendeley-LungData,Normal_183.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_183.jpg
2026-08-18T01:05:26,client3_normal_0518.jpg,Normal,Mendeley-LungData,Normal_184.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_184.jpg
2026-08-18T01:05:26,client3_normal_0519.jpg,Normal,Mendeley-LungData,Normal_185.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_185.jpg
2026-08-18T01:05:26,client3_normal_0520.jpg,Normal,Mendeley-LungData,Normal_186.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_186.jpg
2026-08-18T01:05:26,client3_normal_0521.jpg,Normal,Mendeley-LungData,Normal_187.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_187.jpg
2026-08-18T01:05:26,client3_normal_0522.jpg,Normal,Mendeley-LungData,Normal_188.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_188.jpg
2026-08-18T01:05:26,client3_normal_0523.jpg,Normal,Mendeley-LungData,Normal_189.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_189.jpg
2026-08-18T01:05:26,client3_normal_0524.jpg,Normal,Mendeley-LungData,Normal_19.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_19.jpg
2026-08-18T01:05:26,client3_normal_0525.jpg,Normal,Mendeley-LungData,Normal_190.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_190.jpg
2026-08-18T01:05:26,client3_normal_0526.jpg,Normal,Mendeley-LungData,Normal_191.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_191.jpg
2026-08-18T01:05:26,client3_normal_0527.jpg,Normal,Mendeley-LungData,Normal_192.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_192.jpg
2026-08-18T01:05:26,client3_normal_0528.jpg,Normal,Mendeley-LungData,Normal_193.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_193.jpg
2026-08-18T01:05:26,client3_normal_0529.jpg,Normal,Mendeley-LungData,Normal_194.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_194.jpg
2026-08-18T01:05:26,client3_normal_0530.jpg,Normal,Mendeley-LungData,Normal_195.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_195.jpg
2026-08-18T01:05:26,client3_normal_0531.jpg,Normal,Mendeley-LungData,Normal_196.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_196.jpg
2026-08-18T01:05:26,client3_normal_0532.jpg,Normal,Mendeley-LungData,Normal_197.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_197.jpg
2026-08-18T01:05:26,client3_normal_0533.jpg,Normal,Mendeley-LungData,Normal_198.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_198.jpg
2026-08-18T01:05:26,client3_normal_0534.jpg,Normal,Mendeley-LungData,Normal_199.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_199.jpg
2026-08-18T01:05:26,client3_normal_0535.jpg,Normal,Mendeley-LungData,Normal_2.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_2.jpg
2026-08-18T01:05:26,client3_normal_0536.jpg,Normal,Mendeley-LungData,Normal_20.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_20.jpg
2026-08-18T01:05:26,client3_normal_0537.jpg,Normal,Mendeley-LungData,Normal_200.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_200.jpg
2026-08-18T01:05:26,client3_normal_0538.jpg,Normal,Mendeley-LungData,Normal_201.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_201.jpg
2026-08-18T01:05:26,client3_normal_0539.jpg,Normal,Mendeley-LungData,Normal_202.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_202.jpg
2026-08-18T01:05:26,client3_normal_0540.jpg,Normal,Mendeley-LungData,Normal_203.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_203.jpg
2026-08-18T01:05:26,client3_normal_0541.jpg,Normal,Mendeley-LungData,Normal_204.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_204.jpg
2026-08-18T01:05:26,client3_normal_0542.jpg,Normal,Mendeley-LungData,Normal_205.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_205.jpg
2026-08-18T01:05:26,client3_normal_0543.jpg,Normal,Mendeley-LungData,Normal_206.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_206.jpg
2026-08-18T01:05:26,client3_normal_0544.jpg,Normal,Mendeley-LungData,Normal_207.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_207.jpg
2026-08-18T01:05:26,client3_normal_0545.jpg,Normal,Mendeley-LungData,Normal_208.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_208.jpg
2026-08-18T01:05:26,client3_normal_0546.jpg,Normal,Mendeley-LungData,Normal_209.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_209.jpg
2026-08-18T01:05:26,client3_normal_0547.jpg,Normal,Mendeley-LungData,Normal_21.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_21.jpg
2026-08-18T01:05:26,client3_normal_0548.jpg,Normal,Mendeley-LungData,Normal_210.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_210.jpg
2026-08-18T01:05:26,client3_normal_0549.jpg,Normal,Mendeley-LungData,Normal_211.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_211.jpg
2026-08-18T01:05:26,client3_normal_0550.jpg,Normal,Mendeley-LungData,Normal_212.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_212.jpg
2026-08-18T01:05:26,client3_normal_0551.jpg,Normal,Mendeley-LungData,Normal_213.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_213.jpg
2026-08-18T01:05:26,client3_normal_0552.jpg,Normal,Mendeley-LungData,Normal_214.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_214.jpg
2026-08-18T01:05:26,client3_normal_0553.jpg,Normal,Mendeley-LungData,Normal_215.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_215.jpg
2026-08-18T01:05:26,client3_normal_0554.jpg,Normal,Mendeley-LungData,Normal_216.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_216.jpg
2026-08-18T01:05:26,client3_normal_0555.jpg,Normal,Mendeley-LungData,Normal_217.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_217.jpg
2026-08-18T01:05:26,client3_normal_0556.jpg,Normal,Mendeley-LungData,Normal_218.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_218.jpg
2026-08-18T01:05:26,client3_normal_0557.jpg,Normal,Mendeley-LungData,Normal_219.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_219.jpg
2026-08-18T01:05:26,client3_normal_0558.jpg,Normal,Mendeley-LungData,Normal_22.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_22.jpg
2026-08-18T01:05:26,client3_normal_0559.jpg,Normal,Mendeley-LungData,Normal_220.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_220.jpg
2026-08-18T01:05:26,client3_normal_0560.jpg,Normal,Mendeley-LungData,Normal_221.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_221.jpg
2026-08-18T01:05:26,client3_normal_0561.jpg,Normal,Mendeley-LungData,Normal_222.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_222.jpg
2026-08-18T01:05:26,client3_normal_0562.jpg,Normal,Mendeley-LungData,Normal_223.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_223.jpg
2026-08-18T01:05:26,client3_normal_0563.jpg,Normal,Mendeley-LungData,Normal_224.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_224.jpg
2026-08-18T01:05:26,client3_normal_0564.jpg,Normal,Mendeley-LungData,Normal_225.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_225.jpg
2026-08-18T01:05:26,client3_normal_0565.jpg,Normal,Mendeley-LungData,Normal_226.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_226.jpg
2026-08-18T01:05:26,client3_normal_0566.jpg,Normal,Mendeley-LungData,Normal_227.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_227.jpg
2026-08-18T01:05:26,client3_normal_0567.jpg,Normal,Mendeley-LungData,Normal_228.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_228.jpg
2026-08-18T01:05:26,client3_normal_0568.jpg,Normal,Mendeley-LungData,Normal_229.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_229.jpg
2026-08-18T01:05:26,client3_normal_0569.jpg,Normal,Mendeley-LungData,Normal_23.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_23.jpg
2026-08-18T01:05:26,client3_normal_0570.jpg,Normal,Mendeley-LungData,Normal_230.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_230.jpg
2026-08-18T01:05:26,client3_normal_0571.jpg,Normal,Mendeley-LungData,Normal_231.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_231.jpg
2026-08-18T01:05:26,client3_normal_0572.jpg,Normal,Mendeley-LungData,Normal_232.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_232.jpg
2026-08-18T01:05:26,client3_normal_0573.jpg,Normal,Mendeley-LungData,Normal_233.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_233.jpg
2026-08-18T01:05:26,client3_normal_0574.jpg,Normal,Mendeley-LungData,Normal_234.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_234.jpg
2026-08-18T01:05:26,client3_normal_0575.jpg,Normal,Mendeley-LungData,Normal_235.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_235.jpg
2026-08-18T01:05:26,client3_normal_0576.jpg,Normal,Mendeley-LungData,Normal_236.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_236.jpg
2026-08-18T01:05:26,client3_normal_0577.jpg,Normal,Mendeley-LungData,Normal_237.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_237.jpg
2026-08-18T01:05:26,client3_normal_0578.jpg,Normal,Mendeley-LungData,Normal_238.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_238.jpg
2026-08-18T01:05:26,client3_normal_0579.jpg,Normal,Mendeley-LungData,Normal_239.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_239.jpg
2026-08-18T01:05:26,client3_normal_0580.jpg,Normal,Mendeley-LungData,Normal_24.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_24.jpg
2026-08-18T01:05:26,client3_normal_0581.jpg,Normal,Mendeley-LungData,Normal_240.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_240.jpg
2026-08-18T01:05:26,client3_normal_0582.jpg,Normal,Mendeley-LungData,Normal_241.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_241.jpg
2026-08-18T01:05:26,client3_normal_0583.jpg,Normal,Mendeley-LungData,Normal_242.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_242.jpg
2026-08-18T01:05:26,client3_normal_0584.jpg,Normal,Mendeley-LungData,Normal_243.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_243.jpg
2026-08-18T01:05:26,client3_normal_0585.jpg,Normal,Mendeley-LungData,Normal_244.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_244.jpg
2026-08-18T01:05:26,client3_normal_0586.jpg,Normal,Mendeley-LungData,Normal_245.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_245.jpg
2026-08-18T01:05:26,client3_normal_0587.jpg,Normal,Mendeley-LungData,Normal_246.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_246.jpg
2026-08-18T01:05:26,client3_normal_0588.jpg,Normal,Mendeley-LungData,Normal_247.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_247.jpg
2026-08-18T01:05:26,client3_normal_0589.jpg,Normal,Mendeley-LungData,Normal_248.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_248.jpg
2026-08-18T01:05:26,client3_normal_0590.jpg,Normal,Mendeley-LungData,Normal_249.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_249.jpg
2026-08-18T01:05:26,client3_normal_0591.jpg,Normal,Mendeley-LungData,Normal_25.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_25.jpg
2026-08-18T01:05:26,client3_normal_0592.jpg,Normal,Mendeley-LungData,Normal_250.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_250.jpg
2026-08-18T01:05:26,client3_normal_0593.jpg,Normal,Mendeley-LungData,Normal_251.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_251.jpg
2026-08-18T01:05:26,client3_normal_0594.jpg,Normal,Mendeley-LungData,Normal_252.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_252.jpg
2026-08-18T01:05:26,client3_normal_0595.jpg,Normal,Mendeley-LungData,Normal_253.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_253.jpg
2026-08-18T01:05:26,client3_normal_0596.jpg,Normal,Mendeley-LungData,Normal_254.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_254.jpg
2026-08-18T01:05:26,client3_normal_0597.jpg,Normal,Mendeley-LungData,Normal_255.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_255.jpg
2026-08-18T01:05:26,client3_normal_0598.jpg,Normal,Mendeley-LungData,Normal_256.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_256.jpg
2026-08-18T01:05:26,client3_normal_0599.jpg,Normal,Mendeley-LungData,Normal_257.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_257.jpg
2026-08-18T01:05:26,client3_normal_0600.jpg,Normal,Mendeley-LungData,Normal_26.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_26.jpg
2026-08-18T01:05:26,client3_normal_0601.jpg,Normal,Mendeley-LungData,Normal_27.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_27.jpg
2026-08-18T01:05:26,client3_normal_0602.jpg,Normal,Mendeley-LungData,Normal_28.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_28.jpg
2026-08-18T01:05:26,client3_normal_0603.jpg,Normal,Mendeley-LungData,Normal_29.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_29.jpg
2026-08-18T01:05:26,client3_normal_0604.jpg,Normal,Mendeley-LungData,Normal_3.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_3.jpg
2026-08-18T01:05:26,client3_normal_0605.jpg,Normal,Mendeley-LungData,Normal_30.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_30.jpg
2026-08-18T01:05:26,client3_normal_0606.jpg,Normal,Mendeley-LungData,Normal_31.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_31.jpg
2026-08-18T01:05:26,client3_normal_0607.jpg,Normal,Mendeley-LungData,Normal_32.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_32.jpg
2026-08-18T01:05:26,client3_normal_0608.jpg,Normal,Mendeley-LungData,Normal_33.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_33.jpg
2026-08-18T01:05:26,client3_normal_0609.jpg,Normal,Mendeley-LungData,Normal_34.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_34.jpg
2026-08-18T01:05:26,client3_normal_0610.jpg,Normal,Mendeley-LungData,Normal_35.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_35.jpg
2026-08-18T01:05:26,client3_normal_0611.jpg,Normal,Mendeley-LungData,Normal_36.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_36.jpg
2026-08-18T01:05:26,client3_normal_0612.jpg,Normal,Mendeley-LungData,Normal_37.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_37.jpg
2026-08-18T01:05:26,client3_normal_0613.jpg,Normal,Mendeley-LungData,Normal_38.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_38.jpg
2026-08-18T01:05:26,client3_normal_0614.jpg,Normal,Mendeley-LungData,Normal_39.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_39.jpg
2026-08-18T01:05:26,client3_normal_0615.jpg,Normal,Mendeley-LungData,Normal_4.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_4.jpg
2026-08-18T01:05:26,client3_normal_0616.jpg,Normal,Mendeley-LungData,Normal_40.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_40.jpg
2026-08-18T01:05:26,client3_normal_0617.jpg,Normal,Mendeley-LungData,Normal_41.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_41.jpg
2026-08-18T01:05:26,client3_normal_0618.jpg,Normal,Mendeley-LungData,Normal_42.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_42.jpg
2026-08-18T01:05:26,client3_normal_0619.jpg,Normal,Mendeley-LungData,Normal_43.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_43.jpg
2026-08-18T01:05:26,client3_normal_0620.jpg,Normal,Mendeley-LungData,Normal_44.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_44.jpg
2026-08-18T01:05:26,client3_normal_0621.jpg,Normal,Mendeley-LungData,Normal_45.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_45.jpg
2026-08-18T01:05:26,client3_normal_0622.jpg,Normal,Mendeley-LungData,Normal_46.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client3\Normal\Normal_46.jpg
